label,text
ham,"New Theory: Argument wins d SITUATION, but loses the PERSON. So dont argue with ur friends just.. . . . kick them &amp; say, I'm always correct.!"
ham,Men like shorter ladies. Gaze up into his eyes.
ham,Argh why the fuck is nobody in town ;_;
ham,Just nw i came to hme da..
ham,"Hello my boytoy ... Geeee I miss you already and I just woke up. I wish you were here in bed with me, cuddling me. I love you ..."
ham,ÌÏ collecting ur laptop then going to configure da settings izzit?
ham,Cool. I am  &lt;#&gt;  inches long. hope you like them big!
spam,"Will u meet ur dream partner soon? Is ur career off 2 a flyng start? 2 find out free, txt HORO followed by ur star sign, e. g. HORO ARIES"
ham,I am on the way to ur home
ham,Can you talk with me..
spam,Our records indicate u maybe entitled to 5000 pounds in compensation for the Accident you had. To claim 4 free reply with CLAIM to this msg. 2 stop txt STOP
ham,"Geeee ... I miss you already, you know ? Your all I can think about. Fuck, I can't wait till next year when we will be together ... *loving kiss*"
ham,Thnx dude. u guys out 2nite?
ham,Meanwhile in the shit suite: xavier decided to give us  &lt;#&gt;  seconds of warning that samantha was coming over and is playing jay's guitar to impress her or some shit. Also I don't think doug realizes I don't live here anymore
spam,Someonone you know is trying to contact you via our dating service! To find out who it could be call from your mobile or landline 09064015307 BOX334SK38ch 
spam,"44 7732584351, Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705."
ham,Already one guy loving you:-.
ham,"Hey chief, can you give me a bell when you get this. Need to talk to you about this royal visit on the 1st june. "
ham,TELL HER I SAID EAT SHIT.
ham,"Aight, I'll hit you up when I get some cash"
ham,S da..al r above  &lt;#&gt;
ham,I've reached sch already...
ham,Or maybe my fat fingers just press all these buttons and it doesn't know what to do.
ham,Do u noe wat time e place dat sells 4d closes?
ham,Ok going to sleep. Hope i can meet her.
ham,"That's fine, have him give me a call if he knows what he wants or has any questions"
ham,"Hi the way I was with u 2day, is the normal way&this is the real me. UR unique&I hope I know u 4 the rest of mylife. Hope u find wot was lost."
ham,Oh ho. Is this the first time u use these type of words
spam,"Spook up your mob with a Halloween collection of a logo & pic message plus a free eerie tone, txt CARD SPOOK to 8007 zed 08701417012150p per logo/pic"
ham,Book which lesson? then you msg me... I will call up after work or sth... I'm going to get specs. My membership is PX3748
ham,Can... I'm free...
spam,A å£400 XMAS REWARD IS WAITING FOR YOU! Our computer has randomly picked you from our loyal mobile customers to receive a å£400 reward. Just call 09066380611 
ham,You have registered Sinco as Payee. Log in at icicibank.com and enter URN  &lt;#&gt;  to confirm. Beware of frauds. Do NOT share or disclose URN to anyone.
ham,Nope i'm not drivin... I neva develop da photos lei...
ham,"Wa, ur openin sentence very formal... Anyway, i'm fine too, juz tt i'm eatin too much n puttin on weight...Haha... So anythin special happened?"
ham,Oh... Lk tt den we take e one tt ends at cine lor... Dun wan yogasana oso can... 
ham,Where r we meeting?
ham,I wanted to wish you a Happy New Year and I wanted to talk to you about some legal advice to do with when Gary and I split but in person. I'll make a trip to Ptbo for that. I hope everything is good with you babe and I love ya :)
ham,Good morning princess! Happy New Year!
ham,Compliments to you. Was away from the system. How your side.
ham,"Uh, heads up we don't have THAT much left"
ham,"Got fujitsu, ibm, hp, toshiba... Got a lot of model how to say..."
ham,Msg me when rajini comes.
ham,Shall i ask one thing if you dont mistake me.
ham,Should I head straight there or what
ham,"Ahhhh...just woken up!had a bad dream about u tho,so i dont like u right now :) i didnt know anything about comedy night but i guess im up for it."
ham,"yeah, that's what I was thinking"
ham,"Helloooo... Wake up..! \Sweet\"" \""morning\"" \""welcomes\"" \""You\"" \""Enjoy\"" \""This Day\"" \""with full of joy\"".. \""GUD MRNG\""."""
ham,Arun can u transfr me d amt
ham,I walked an hour 2 c u! doesnåÕt that show I care y wont u believe im serious?
ham,Message:some text missing* Sender:Name Missing* *Number Missing *Sent:Date missing *Missing U a lot thats y everything is missing sent via fullonsms.com
ham,Oh k :)why you got job then whats up?
ham,i dnt wnt to tlk wid u
ham,There is no sense in my foot and penis.
ham,I have to take exam with march 3
ham,I'm working technical support :)voice process.
spam,Santa Calling! Would your little ones like a call from Santa Xmas eve? Call 09058094583 to book your time.
ham,Even i cant close my eyes you are in me our vava playing umma :-D
ham,You have registered Sinco as Payee. Log in at icicibank.com and enter URN  &lt;#&gt;  to confirm. Beware of frauds. Do NOT share or disclose URN to anyone.
ham,What time you thinkin of goin?
ham,Gudnite....tc...practice going on
ham,"Sorry, I'll call later ok bye"
ham,"K, want us to come by now?"
ham,If i start sending blackberry torch to nigeria will you find buyer for me?like 4a month. And tell dad not to buy bb from anyone oh.
ham,Only once then after ill obey all yours.
ham,Im done. Just studyn in library
ham,Imagine Life WITHOUT ME... see.. How fast u are searching me?Don't worry.. l'm always there To disturb U.. Goodnoon..:)
ham,When i have stuff to sell i.ll tell you
ham,Sary just need Tim in the bollox &it hurt him a lot so he tol me!
ham,Its a site to simulate the test. It just gives you very tough questions to test your readiness.
ham,MY NEW YEARS EVE WAS OK. I WENT TO A PARTY WITH MY BOYFRIEND. WHO IS THIS SI THEN HEY
ham,C movie is juz last minute decision mah. Juz watch 2 lar but i tot Ì_ not interested.
ham,"I promise to take good care of you, princess. I have to run now. Please send pics when you get a chance. Ttyl!"
ham,Yar else i'll thk of all sorts of funny things.
spam,"You've won tkts to the EURO2004 CUP FINAL or å£800 CASH, to collect CALL 09058099801 b4190604, POBOX 7876150ppm"
ham,Pls clarify back if an open return ticket that i have can be preponed for me to go back to kerala.
ham,And now electricity just went out fml.
ham,I am back. Good journey! Let me know if you need any of the receipts. Shall i tell you like the pendent?
ham,"He has lots of used ones babe, but the model doesn't help. Youi have to bring it over and he'll match it up"
ham,i see. When we finish we have loads of loans to pay
ham,Are you going to wipro interview today?
ham,ÌÏ dun need to pick ur gf?
ham,Where are the garage keys? They aren't on the bookshelf
ham,"Sorry, left phone upstairs. OK, might be hectic but would be all my birds with one fell swoop. It's a date."
spam,Kit Strip - you have been billed 150p. Netcollex Ltd. PO Box 1013 IG11 OJA
ham,At 7 we will go ok na.
ham,Do you mind if I ask what happened? You dont have to say if it is uncomfortable.
spam,"TheMob> Check out our newest selection of content, Games, Tones, Gossip, babes and sport, Keep your mobile fit and funky text WAP to 82468"
ham,Sorry. || mail? || 
ham,That depends. How would you like to be treated? :)
spam,Hope you enjoyed your new content. text stop to 61610 to unsubscribe. help:08712400602450p Provided by tones2you.co.uk
ham,I asked you to call him now ok
ham,watever reLation u built up in dis world only thing which remains atlast iz lonlines with lotz n lot memories! feeling..
ham,"Sorry, I'll call later"
ham,Let there be snow. Let there be snow. This kind of weather brings ppl together so friendships can grow.
ham,"Total disappointment, when I texted you was the craziest shit got :("
spam,GENT! We are trying to contact you. Last weekends draw shows that you won a å£1000 prize GUARANTEED. Call 09064012160. Claim Code K52. Valid 12hrs only. 150ppm 
spam,"As a valued customer, I am pleased to advise you that following recent review of your Mob No. you are awarded with a å£1500 Bonus Prize, call 09066364589"
ham,I love ya too but try and budget your money better babe. Gary would freak on me if he knew
ham,"Watching cartoon, listening music &amp; at eve had to go temple &amp; church.. What about u?"
spam,Block Breaker now comes in deluxe format with new features and great graphics from T-Mobile. Buy for just å£5 by replying GET BBDELUXE and take the challenge
spam,URGENT We are trying to contact you Last weekends draw shows u have won a å£1000 prize GUARANTEED Call 09064017295 Claim code K52 Valid 12hrs 150p pm
ham,I got a call from a landline number. . . I am asked to come to anna nagar . . . I will go in the afternoon
ham,What is this 'hex' place you talk of? Explain!
ham,"I wake up long ago already... Dunno, what other thing?"
ham,I just really need shit before tomorrow and I know you won't be awake before like 6
ham,Hi juan. Im coming home on fri hey. Of course i expect a welcome party and lots of presents. Ill phone u when i get back. Loads of love nicky x x x x x x x x x
spam,Congratulations ur awarded either a yrs supply of CDs from Virgin Records or a Mystery Gift GUARANTEED Call 09061104283 Ts&Cs www.smsco.net å£1.50pm approx 3mins
ham,I wont. So wat's wit the guys
ham,You made my day. Do have a great day too.
ham,Thats cool. Where should i cum? On you or in you? :)
ham,Glad to see your reply.
spam,"U can WIN å£100 of Music Gift Vouchers every week starting NOW Txt the word DRAW to 87066 TsCs www.Idew.com SkillGame, 1Winaweek, age16. 150ppermessSubscription"
ham,Stupid.its not possible
ham,I know! Grumpy old people. My mom was like you better not be lying. Then again I am always the one to play jokes...
ham,May b approve panalam...but it should have more posts..
ham,"Awesome question with a cute answer: Someone asked a boy \how is ur life?\"" . . He smiled &amp; answered: . . \""She is fine!\"" Gudnite"""
spam,YOU ARE CHOSEN TO RECEIVE A å£350 AWARD! Pls call claim number 09066364311 to collect your award which you are selected to receive as a valued mobile customer.
ham,Lol! U drunkard! Just doing my hair at d moment. Yeah still up 4 tonight. Wats the plan? 
ham,Yeah so basically any time next week you can get away from your mom &amp; get up before 3
spam,Sorry! U can not unsubscribe yet. THE MOB offer package has a min term of 54 weeks> pls resubmit request after expiry. Reply THEMOB HELP 4 more info
ham,Wylie update: my weed dealer carlos went to freedom and had a class with lunsford
ham,"Dear all, as we know  &lt;#&gt; th is the  &lt;#&gt; th birthday of our loving Gopalettan. We are planning to give a small gift on that day. Those who like to participate in that you are welcome. Please contact our admin team for more details"
ham,He also knows about lunch menu only da. . I know
ham,Why tired what special there you had
ham,Yeah but which is worse for i
ham,"Hmph. Go head, big baller."
ham,Do you think i can move  &lt;#&gt;  in a week
spam,SMS. ac sun0819 posts HELLO:\You seem cool
ham,Just do what ever is easier for you
ham,I did. One slice and one breadstick. Lol
ham,How dare you change my ring
ham,You getting back any time soon?
ham,"Save yourself the stress. If the person has a dorm account, just send your account details and the money will be sent to you."
ham,"Aight, I'll ask a few of my roommates"
ham,K.k:)apo k.good movie.
ham,Actually I decided I was too hungry so I haven't left yet :V
ham,"Get the door, I'm here"
ham,"U wake up already? Wat u doing? U picking us up later rite? I'm taking sq825, reaching ard 7 smth 8 like dat. U can check e arrival time. C ya soon..."
spam,"Your account has been credited with 500 FREE Text Messages. To activate, just txt the word: CREDIT to No: 80488 T&Cs www.80488.biz"
ham,Hurry home u big butt. Hang up on your last caller if u have to. Food is done and I'm starving. Don't ask what I cooked.
ham,"I didnt get ur full msg..sometext is missing, send it again"
ham,somewhere out there beneath the pale moon light someone think in of u some where out there where dreams come true... goodnite &amp; sweet dreams
ham,Two fundamentals of cool life: \Walk
spam,You have an important customer service announcement from PREMIER.
